time,open,high,low,close,RSI,Plot,Plot,Plot,Volume,Volume MA,Histogram,MACD,Signal
1592251200,9420.59,9499,9396.18,9432.53,51.66659043563042,9369.071000000007,9551.630800000019,9467.787599999996,1662.71891,1572.1592610000025,13.335032331666696,-65.79144064520369,-79.12647297687039
1592265600,9432.57,9590.74,9381,9572.01,58.72794759086259,9376.301500000007,9547.468000000017,9469.822649999996,2794.03901,1601.7862250000026,29.68953861019432,-42.0145497141275,-71.70408832432182
1592280000,9572,9583.67,9453,9499.44,54.28425038463292,9378.065000000006,9542.454400000019,9470.713549999997,1327.46579,1606.1211470000026,34.406316255454406,-28.696193005003806,-63.10250926045821
1592294400,9499.45,9542.69,9463.03,9507.34,54.68621206617852,9383.003500000006,9538.109800000018,9471.475249999996,997.37229,1616.2461205000025,36.63851822836188,-17.304361475005862,-53.942879703367744
1592308800,9507.34,9592.04,9393.55,9444.5,50.855737901048414,9383.315500000006,9532.400200000018,9471.133049999997,2738.10644,1724.1794985000026,32.598452455395325,-13.19481413412359,-45.793266589518915
1592323200,9444.52,9511.41,9430,9509.23,54.39899922114133,9388.527000000006,9527.68480000002,9470.266099999997,1464.49077,1766.9596840000024,32.90575860312838,-4.661068335608434,-37.56682693873682
1592337600,9509.22,9539.05,9481.07,9526.25,55.311359027570106,9392.918000000007,9524.082200000019,9469.121199999996,1023.83536,1782.7510830000022,32.80206413135442,3.43575322545621,-29.36631090589821
1592352000,9526.25,9536.61,9415,9450.05,50.44514461395561,9395.135000000006,9519.183000000017,9468.069799999996,1419.88364,1808.734241000002,26.42235310882406,3.661630480131862,-22.760722628692196
1592366400,9450.02,9523.72,9425.46,9506.49,53.694702706565295,9396.709500000006,9513.682600000018,9466.625549999995,1011.36403,1809.7834600000017,24.84794453404567,8.29920803886489,-16.54873649518078
1592380800,9506.48,9512.55,9459.61,9469.32,51.30844583830855,9398.360500000006,9509.414000000017,9466.587149999996,504.70175,1810.1007640000018,20.33733453663031,8.872931675607106,-11.464402861023203
1592395200,9470.1,9558.48,9358.62,9385,46.28346579063111,9397.197000000007,9503.461000000018,9465.132749999997,1938.22927,1877.896068500002,11.167468252441505,2.49493245452868,-8.672535797912825
1592409600,9385,9419.45,9285,9289,41.321570250745296,9390.245500000008,9494.706800000016,9463.637999999997,1638.59633,1948.625690000002,-1.2128732968829272,-10.188627419016484,-8.975754122133557
1592424000,9290.57,9465.25,9227.03,9457.51,51.20932527099829,9392.371000000008,9489.328600000017,9463.566649999997,2425.1654,2015.4202110000017,1.9266940563976895,-6.567386551636446,-8.494080608034135
1592438400,9457.51,9463,9391.75,9418.7,49.15490758236031,9393.56250000001,9483.090200000017,9463.993449999996,865.48175,2028.2015885000014,1.3941889425231544,-6.7513444298801915,-8.145533372403346
1592452800,9418.69,9445.38,9396.99,9430.29,49.80256551648152,9398.827000000008,9476.107800000018,9464.584399999996,525.75013,1963.1891030000018,1.8012473618865865,-5.893974170045112,-7.695221531931699
1592467200,9431.87,9482.66,9369.81,9424.51,49.464176298801576,9412.54900000001,9469.412000000018,9464.678349999996,1166.74514,1870.5235820000016,1.6632490989338446,-5.6161601582643925,-7.279409257198237
1592481600,9425.04,9439.05,9366.24,9374.8,46.535636899853074,9425.981500000009,9461.888000000017,9464.633699999997,956.37481,1633.9758605000018,-1.6164468886638375,-9.299967868028034,-7.6835209793641965
1592496000,9375.97,9412.04,9325,9391.47,47.65485119507332,9440.497500000009,9455.123000000018,9464.543549999997,1198.98945,1623.1111855000017,-2.453470328510031,-10.750358890001735,-8.296888561491704
1592510400,9391.47,9407.98,9267.18,9376.14,46.68694003004306,9444.257000000009,9447.392400000019,9464.550449999995,1587.26039,1505.9867435000017,-3.7521690730254207,-12.98709990277348,-9.234930829748059
1592524800,9376.14,9376.14,9229,9263.46,40.220500518828096,9436.40200000001,9435.576200000018,9464.206999999997,1774.11574,1451.0343200000018,-11.476254640531948,-23.580249130412994,-12.103994489881046
1592539200,9263.46,9318.63,9251,9285.11,41.88600679370889,9429.03100000001,9423.397600000018,9463.716749999998,613.94386,1398.5955675000018,-14.223955373004106,-29.883938706136178,-15.659983333132072
1592553600,9285.11,9430,9262.62,9379.74,48.62371664759757,9419.417500000009,9413.151800000018,9462.906549999996,1330.53326,1325.4202800000016,-9.018683109798385,-26.933337220380054,-17.91465411058167
1592568000,9379.75,9417.18,9350.99,9377.79,48.49893398904218,9413.33500000001,9404.857200000017,9462.101149999997,1213.53703,1319.7238420000017,-5.244464989344372,-24.470235347262133,-19.22577035791776
1592582400,9377.79,9380,9255,9300.31,43.70017496139654,9402.98350000001,9395.277000000016,9460.982249999995,1700.64076,1354.8872655000018,-7.373249583506748,-28.442332337301195,-21.069082753794447
1592596800,9300.32,9346.43,9242,9301.91,43.82378799208423,9395.85400000001,9391.114200000016,9458.366799999996,1239.2075,1279.9423185000019,-8.026821530990286,-31.102609667532306,-23.07578813654202
1592611200,9300.42,9343,9275.61,9324.93,45.671996539152985,9386.639000000008,9392.108600000016,9456.138049999996,1128.81765,1263.1586625000018,-6.336228340787475,-30.996073562526362,-24.659845221738887
1592625600,9324.93,9324.94,9284.53,9291.52,43.43828526633081,9374.902500000007,9392.575800000017,9454.212499999996,490.43959,1236.488874000002,-6.851770768068427,-33.22455868182442,-26.372787913755992
1592640000,9291.51,9380.49,9161,9322.57,46.0777441655871,9368.52850000001,9391.966400000018,9451.518899999997,2110.94137,1271.0417605000018,-4.593747493268843,-32.114972280342045,-27.5212247870732
1592654400,9323.74,9326.5,9226.72,9250.57,41.26860147115302,9355.73250000001,9388.372400000017,9448.876299999996,985.81026,1269.7640720000018,-7.2816164572271695,-36.623245358607164,-29.341628901379995
1592668800,9251.13,9315.1,9233.58,9287.08,44.43552577828209,9346.620500000008,9384.249800000018,9447.174699999998,1129.64244,1301.0111065000017,-5.987121348320475,-36.82553058678059,-30.838409238460113
1592683200,9286.02,9391.71,9286.02,9355.74,49.90605366876879,9345.157500000008,9383.084000000017,9445.640249999999,1054.97221,1256.8482535000016,-0.19903341005285924,-31.087201001026187,-30.888167590973328
1592697600,9355.74,9399,9343,9368.55,50.8777713467347,9349.135000000007,9381.907000000016,9443.990099999997,530.06065,1201.4214695000016,4.538367437397373,-25.215208294226613,-29.753575731623986
1592712000,9367.01,9419.35,9358.43,9362.55,50.384778053184974,9344.387000000006,9379.874600000016,9442.160249999997,466.06433,1103.4664160000018,7.158121477089573,-20.80592388526202,-27.96404536235159
1592726400,9364.5,9373,9328.45,9353.11,49.57092613321123,9341.107500000007,9378.765400000015,9441.320049999998,229.6783,1071.6762435000019,8.077396117298559,-17.867300215728392,-25.94469633302695
1592740800,9352.57,9383.26,9322.73,9367.69,50.89034632807624,9337.977500000006,9377.354000000016,9440.35155,522.62378,1071.519926000002,9.397143583263446,-14.198266853947644,-23.59541043721109
1592755200,9368.58,9373.13,9291.01,9340.01,48.30630644783629,9333.752500000006,9376.054200000015,9438.3046,677.45338,1047.055338000002,8.180363851010615,-13.369955623447822,-21.550319474458437
1592769600,9340.01,9343.07,9273,9286.14,43.659949141288756,9329.319500000007,9373.008400000015,9436.30575,662.80237,1032.376716000002,3.7474942964913716,-16.865951603844223,-20.613445900335595
1592784000,9286.14,9388,9267.58,9379.46,52.23155702369798,9328.719000000006,9372.483400000016,9434.996149999999,1037.83369,1024.318928000002,6.916000934188563,-11.968444732599892,-18.884445666788455
1592798400,9377.59,9442.2,9366.81,9414.91,55.03047125328381,9330.657500000007,9371.281600000015,9433.151899999999,1020.6989,995.9908535000019,10.973913382159665,-5.1670539390888734,-16.14096732124854
1592812800,9414.91,9470.25,9401.24,9455.69,58.073805247606536,9340.269000000008,9371.669400000015,9431.826249999998,837.25056,949.1475945000018,15.691702065207357,3.473660260260658,-12.218041804946699
1592827200,9455.68,9508.96,9445,9489.99,60.4954476245637,9350.513000000006,9373.303800000016,9430.473449999998,1910.17019,1013.9589110000019,20.126471085283384,12.94004705165753,-7.186424033625853
1592841600,9490,9633.46,9474.47,9563.14,65.1222214512477,9359.683000000008,9376.006000000016,9429.689149999998,3320.10852,1113.437674000002,26.584814884016325,26.044594571394555,-0.5402203126217708
1592856000,9564.6,9792,9564.59,9690.74,71.41200677427639,9375.330500000007,9381.520800000015,9431.098999999998,3649.69116,1235.2453805000018,37.38721872121127,46.19380308889231,8.806584367681044
1592870400,9690.67,9724.53,9606,9651.03,67.3418958824422,9392.866500000007,9386.644000000015,9431.686899999999,1399.22833,1220.174759000002,39.58356900536043,58.286045624381586,18.702476619021155
1592884800,9651.04,9665.02,9613,9660.96,67.83557509411568,9410.819000000007,9393.363200000016,9432.444649999998,1091.66693,1212.797730500002,39.34836520944479,67.88793313082715,28.539567921382357
1592899200,9660.99,9661.09,9572.22,9632.31,64.79232599000454,9426.188000000006,9403.008000000016,9433.261199999999,1098.4499,1211.279343000002,35.04967184105711,72.35165772270375,37.30198588164664
1592913600,9632.63,9692.1,9613.98,9692.09,68.01652342948188,9446.216500000006,9414.726800000015,9434.50535,1399.31221,1256.7229740000018,33.99291726059552,79.79313245739104,45.80021519679552
1592928000,9692.1,9694.81,9636.18,9643.5,62.96890941266181,9462.263000000006,9425.573800000015,9435.852749999998,1665.95855,1234.4738330000018,28.030146964508653,80.83789890243133,52.80775193792268
1592942400,9643.49,9662.83,9584.93,9623.56,60.96929695701124,9480.912500000006,9432.026000000014,9438.5994,1292.38194,1249.802417000002,21.069449028648826,79.14456322373371,58.075114195084886
1592956800,9623.56,9662.84,9614.44,9642.33,62.186574161666464,9498.675000000007,9436.461400000015,9441.5151,829.16705,1234.7786475000019,16.27052089918807,78.41326531906998,62.14274441988191
1592971200,9642.34,9663.38,9488.45,9498.43,49.452845167524906,9505.809500000007,9437.779400000014,9443.69745,1248.24991,1244.4425325000018,2.6598127647999377,65.46751037588183,62.80769761108189
1592985600,9496.02,9537.18,9275,9312.21,38.4736093508234,9502.992500000006,9432.583400000014,9445.347,2560.81899,1345.980449500002,-18.46727833717555,39.723599689612456,58.190878026788006
1593000000,9312.2,9416.73,9195,9238.97,35.16672190058394,9496.813500000007,9427.374000000014,9446.1852,4175.53205,1531.4538355000018,-35.94576531927185,13.258671377698192,49.20443669697004
1593014400,9238.97,9333.3,9228.28,9290.99,39.16624148783897,9493.707500000008,9423.047000000013,9446.81915,2788.56753,1659.398297000002,-42.145398514761965,-3.4773114464824175,38.66808706827955
1593028800,9291,9314.78,9222.01,9285.91,38.913782208123095,9489.618500000008,9419.875200000013,9447.1268,1808.43752,1723.6889840000017,-44.498600363636896,-16.955163386266577,27.54343697737032
1593043200,9285.94,9295.61,8979.07,9083.71,30.489515818294905,9476.803500000005,9411.364800000014,9446.678699999999,5059.70486,1942.8015580000017,-56.79589141317855,-43.45142728910287,13.344464124075682
1593057600,9083.71,9187.8,9072.02,9162.92,36.30661567025261,9470.642500000007,9404.098200000013,9446.649099999999,2461.37124,2032.730001500002,-56.59292250746285,-57.396689010252885,-0.8037665027900331
1593072000,9162.92,9325,9162.92,9250.01,42.04897406651129,9464.17000000001,9400.097400000013,9446.422649999999,1145.28975,2038.102804500002,-47.93380288864829,-60.72102011360039,-12.787217224952105
1593086400,9250.18,9260.72,9152.53,9227.98,41.041010342249955,9454.82350000001,9394.527200000013,9446.266449999997,1523.71453,2063.2535860000016,-41.282989827650894,-64.39095450951572,-23.10796468186483
1593100800,9227.98,9292.1,9207,9282.09,44.55651546964432,9446.14350000001,9390.782600000013,9446.761899999998,1726.42,2107.712058000002,-31.28642181274953,-62.21599194780174,-30.92957013505221
1593115200,9282.08,9335,9209,9243.51,42.60587785864051,9433.819500000009,9387.952800000014,9446.986699999998,1612.57036,2092.832066500002,-25.560787200028997,-62.88055413508846,-37.31976693505946
1593129600,9242.98,9291.73,9176.01,9236.7,42.25423227978823,9417.497500000009,9386.906800000015,9447.236649999999,1370.19979,1995.3366300000016,-20.726492745693996,-63.22788286717696,-42.50139012148296
1593144000,9236.39,9262.32,9076.92,9124.95,36.87572982513824,9389.20800000001,9380.255600000015,9446.952599999997,2101.26247,1917.9151955000016,-23.354080509618115,-71.6939907585056,-48.33991024888749
1593158400,9125.04,9245,9078.33,9173.07,40.39411258652911,9365.31000000001,9375.343000000015,9446.829549999999,1201.46279,1908.0269185000016,-20.265130406740333,-73.6713232573129,-53.40619285057257
1593172800,9173.07,9226,9027.62,9142.55,38.912681454478395,9339.38950000001,9369.588200000015,9446.22415,3000.05037,2003.4460905000014,-18.727525736544322,-76.81560002125298,-58.088074284708654
1593187200,9142.54,9175,9079.09,9164.35,40.58873857932007,9315.991500000011,9364.385000000015,9446.4634,1835.85855,2040.3165230000013,-14.8612541162953,-76.66464193007778,-61.80338781378248
1593201600,9164.35,9209.03,9144.77,9155.42,40.10334061114449,9289.158000000012,9359.997400000015,9446.96415,1193.55362,2030.028593500001,-11.665340517438466,-76.38506346058057,-64.7197229431421
1593216000,9155.42,9180.02,9095,9150.02,39.79343402734086,9264.484000000011,9355.168400000015,9447.63575,900.82012,1991.7716720000008,-8.805265387275796,-75.72630467723684,-66.92103928996104
1593230400,9150.02,9183.85,9117.42,9166.6,41.29350515640588,9241.636000000011,9350.977600000015,9449.8901,422.03676,1948.254413000001,-4.882835935739621,-73.02458420963558,-68.14174827389596
1593244800,9165.99,9188.14,9125,9152.53,40.37418657985297,9217.146000000012,9348.759000000015,9451.7417,517.0477,1932.648445500001,-2.44504603536204,-71.19805581809851,-68.75300978273647
1593259200,9152.54,9170,9104.43,9123.16,38.449881927590994,9198.382500000012,9345.520000000013,9453.04025,663.85985,1903.428942500001,-2.0364299201524148,-71.298547182927,-69.26211726277458
1593273600,9123.16,9137.5,8815.01,8927.78,28.662862564596352,9179.161000000013,9336.480800000014,9453.91415,3551.18511,1952.947248500001,-13.510809888478633,-86.15062962337288,-72.63981973489425
1593288000,8927.71,9091.62,8890.77,9002.46,35.428450350858725,9167.335500000012,9328.974200000015,9455.02375,2452.33322,1866.787307000001,-14.566323472330424,-90.84772407530727,-76.28140060297684
1593302400,9002.38,9005.93,8931.77,8967.8,33.825066705425144,9151.176000000012,9322.324000000015,9455.19255,959.51461,1775.3346610000008,-15.980785451324323,-96.25738241713225,-80.27659696580793
1593316800,8967.79,9026.99,8943.05,9017.57,38.153439052489354,9137.759000000013,9316.637200000016,9455.78385,540.61096,1711.9433330000006,-12.12153209743164,-95.42851208759748,-83.30697999016584
1593331200,9016.55,9073.88,8996.66,9046.11,40.55459519229944,9135.879000000014,9311.060800000016,9456.496850000001,749.68369,1496.4422745000008,-6.486346158920853,-91.41491268881691,-84.92856652989606
1593345600,9046.11,9174.86,9015.19,9157,48.86210383397872,9135.583000000013,9308.370400000016,9457.495900000002,1498.93732,1448.320578500001,5.236722469832117,-78.38266344260592,-83.61938591243803
1593360000,9157,9189,9092.25,9106.37,45.72041679057432,9128.401000000013,9304.046400000016,9458.697250000001,1040.68029,1443.0901055000008,9.84125078835224,-71.31782242699774,-81.15907321534998
1593374400,9103.9,9137.34,9070.42,9113.24,46.22565868069533,9122.664000000012,9301.299800000015,9460.64485,748.34505,1404.3216315000009,13.389724434671379,-64.42191767201075,-77.81164210668213
1593388800,9113.23,9140.52,9077.53,9091.94,44.83230470222124,9113.156500000012,9297.397000000015,9462.133150000001,943.07169,1365.154216000001,14.262005139325339,-59.98413568252545,-74.24614082185079
1593403200,9090,9119.47,9054.12,9082.76,44.21374248043273,9105.119000000012,9291.937400000015,9463.32485,833.93638,1326.2225170000008,14.152137649553538,-56.555968759908865,-70.7081064094624
1593417600,9082.75,9129.21,9054.12,9083.21,44.25434545602711,9097.44450000001,9286.230600000015,9464.61165,1058.32099,1310.6285770000009,14.01474665242759,-53.18967309392792,-67.20441974635551
1593432000,9083.21,9132,9014,9120,47.61147981832298,9097.197000000011,9281.379600000017,9466.0064,2302.07002,1320.6689545000008,16.154498177830035,-47.01129702406797,-63.16579520189801
1593446400,9120,9174.36,9090.58,9153.49,50.53194848837498,9096.21800000001,9277.387200000016,9466.03025,1869.44438,1354.0680340000008,19.36193155037205,-38.963380763932946,-58.325312314304995
1593460800,9153.5,9236.75,9146.76,9184.45,53.1330289957715,9098.313000000011,9273.722400000017,9466.222600000001,1651.59767,1286.6453990000007,22.864839814868944,-29.74426254571881,-52.609102360587755
1593475200,9188.79,9201,9153.4,9160.55,50.90770062936604,9098.12300000001,9270.133200000017,9466.2504,965.76371,1243.1406570000006,22.816167145778344,-24.088893428364827,-46.90506057414317
1593489600,9160.54,9175,9111.11,9137.27,48.76525510477427,9097.21550000001,9267.155800000015,9465.8941,893.70906,1228.1484290000008,20.531548146219606,-21.240625391368667,-41.77217353758827
1593504000,9137.26,9168.47,9115.93,9146.29,49.64943152706575,9097.02900000001,9262.492400000016,9465.793650000001,602.38421,1213.2266335000008,18.979759797294705,-18.04747379096989,-37.02723358826459
1593518400,9146.29,9191.28,9059.6,9164.28,51.44905379758444,9096.91300000001,9257.479800000016,9465.887550000001,2119.13068,1298.0813295000007,18.497828545011714,-13.90494790699995,-32.402776452011665
1593532800,9164.28,9186.07,9089.83,9134.09,48.327384416725955,9095.991000000009,9251.047800000017,9465.227850000001,1283.38841,1336.3983650000007,15.594831291211584,-12.909237337997183,-28.504068629208767
1593547200,9131.01,9172,9121.56,9136.2,48.562290982389754,9096.64300000001,9243.972000000016,9463.391000000001,956.50568,1351.0306565000005,13.352303450809377,-11.813689315697047,-25.165992766506424
1593561600,9135.91,9145.39,9088,9136.13,48.55440485817306,9107.06050000001,9235.431800000017,9461.8017,1088.09409,1227.8761055000007,11.471746950722096,-10.826309078103804,-22.2980560288259
1593576000,9136.13,9164.7,9125.31,9133.17,48.197977024248054,9113.59600000001,9224.280400000016,9459.5666,782.4459,1144.3817395000005,9.706069473171969,-10.16546918736094,-19.87153866053291
1593590400,9133.17,9189.99,9132.27,9159.95,51.65571190029225,9123.203500000012,9214.458800000017,9457.789649999999,1156.13032,1154.2125250000006,9.980770898660015,-7.395575037207891,-17.376345935867906
1593604800,9159.94,9269.99,9133.3,9269.99,62.679230757406515,9135.824500000012,9206.639400000016,9456.541749999999,2244.84073,1239.4240135000005,16.810652482895968,3.636969667752055,-13.173682815143913
1593619200,9269.99,9297.2,9239,9242.42,59.04644565576854,9145.64000000001,9198.841600000016,9455.753799999999,1410.96028,1272.4878430000003,18.570896721798345,10.03993808710402,-8.530958634694326
1593633600,9242.42,9263.85,9214.65,9239.97,58.720742780806276,9149.788500000011,9189.799200000014,9454.9329,867.70296,1240.9261250000004,18.622088461139704,14.746651941730306,-3.8754365194093987
1593648000,9239.41,9265,9221.79,9239.12,58.59997175269819,9156.42600000001,9181.711600000015,9454.13545,731.66295,1225.4752580000004,17.65906040368164,18.19838898519265,0.5393285815110112
1593662400,9239.12,9257.1,9169.35,9209,54.33540554760945,9161.21400000001,9173.420400000014,9453.061249999999,1019.30462,1239.0232365000004,14.202630957728767,18.29261727867197,4.089986320943202
1593676800,9209,9218.23,9170,9197.79,52.79544623070945,9166.506500000012,9164.529600000014,9452.0927,737.20713,1228.7300085000002,10.538998923657466,17.263734975515035,6.724736051857569
1593691200,9196.15,9258,9013,9044.06,37.2174739734005,9164.571500000011,9155.442200000014,9449.68275,3983.58,1386.2121895000005,-2.1817639910338524,3.997531063065253,6.179295054099105
1593705600,9044.05,9078.93,8938,9052.75,38.32528941399461,9163.048500000012,9150.253000000013,9447.180349999999,2821.45306,1474.3687930000003,-9.542280025137512,-5.748554977322783,3.7937250478147275
1593720000,9052.75,9159,9032.2,9091.53,43.146525016670786,9161.625000000011,9147.304200000015,9444.9445,1480.9924,1433.3149120000003,-11.21522445588733,-10.225305522044437,0.9899189338428944
1593734400,9091.98,9125.34,9067.88,9091.75,43.17366442940665,9158.538000000011,9143.319400000015,9442.707799999998,1240.40584,1401.8629850000002,-11.670858032425082,-13.598653606688458,-1.927795574263376
1593748800,9091.75,9118.77,9080,9103.82,44.73243792075951,9154.506500000012,9139.677600000015,9439.72525,1238.28577,1381.1973900000003,-10.556780121325797,-15.123770725920622,-4.566990604594825
1593763200,9104.44,9126.12,9038.87,9098.7,44.178839254287865,9151.414000000013,9139.977400000014,9437.296149999998,1165.02029,1391.1602190000003,-9.590203868878776,-16.554745440693296,-6.96454157181452
1593777600,9098.71,9125.01,9073.12,9102.52,44.72844621739257,9149.676500000012,9138.769400000016,9435.002799999998,1716.97759,1432.3236455,-8.174360393791428,-17.182492064053804,-9.008131670262376
1593792000,9102.55,9111,9070.16,9089.57,43.17644749838718,9146.840500000013,9135.560600000015,9432.5039,1135.61169,1458.9850195000004,-7.6027369832221865,-18.51155289929011,-10.908815916067923
1593806400,9089.01,9103.11,9036.74,9063.87,40.19563614833535,9141.820000000012,9132.278400000016,9430.4232,1242.18298,1415.1376345000003,-8.386566835791324,-21.39202446080708,-13.005457625015755
1593820800,9059.73,9098.28,9043.14,9083.29,43.37677739904314,9139.280000000013,9128.302400000015,9428.265749999999,715.56393,1386.7464105000004,-7.080311204415292,-21.85584663053487,-14.775535426119578
1593835200,9083.29,9093.75,9066.68,9073.77,42.19195797806831,9136.158500000012,9124.907600000015,9426.401749999999,597.21649,1368.7819510000004,-6.363252291516481,-22.72960079051518,-16.366348498998697
1593849600,9073.01,9086.16,9056.44,9062.22,40.738089056426034,9132.463000000012,9121.418000000014,9423.970449999999,312.90753,1330.0226230000003,-6.168126598642736,-24.07650674730212,-17.908380148659383
1593864000,9061.73,9087.03,9039.84,9067.15,41.66213951956007,9129.162000000011,9120.262000000015,9421.469449999999,611.53073,1321.4768645000004,-5.244593839888779,-24.464122448520357,-19.219528608631578
1593878400,9067.15,9195.84,9061.09,9128.59,51.757826465465385,9127.59400000001,9119.372400000015,9419.569249999999,2259.02171,1376.6214340000004,-0.2946330845400311,-19.587819964306618,-19.293186879766587
1593892800,9128.59,9148.19,9115,9138.51,53.167056783877,9121.020000000011,9119.291600000015,9417.5718,804.56206,1304.6075005000005,3.6323151004957097,-14.752793004146952,-18.38510810464266
1593907200,9138.51,9145,9115.5,9129.03,51.61533030527419,9115.350500000011,9118.585200000016,9415.347749999999,335.84732,1250.8518525000004,5.465860253753913,-11.552782787450269,-17.018643041204182
1593921600,9129.02,9129.03,9040.01,9066.13,42.70865809786435,9106.65850000001,9116.799400000016,9409.6336,628.02826,1238.8681175000006,2.4695860736385704,-13.93166044915597,-16.40124652279454
1593936000,9063.81,9076.29,8992,9037.01,39.32539866787485,9096.55300000001,9114.539200000017,9404.36365,756.59262,1240.1146010000004,-1.246723654302123,-17.959651090672196,-16.712927436370073
1593950400,9037.01,9072.33,9001.17,9029.99,38.53293047765773,9087.602500000012,9111.807000000017,9398.919349999998,892.2457,1233.7616550000005,-3.8063107115991954,-21.470815825869067,-17.664505114269872
1593964800,9029.99,9053.45,9020.2,9031.09,38.741243843089165,9079.26750000001,9109.378200000017,9393.550599999999,560.87645,1224.9451210000004,-4.979833843069834,-23.889297418107162,-18.90946357503733
1593979200,9031.1,9100,8905.84,9074.39,46.43650600805715,9080.78400000001,9108.402800000018,9391.600249999998,1427.7505,1097.1536460000007,-2.518625474895618,-22.05774541865685,-19.539119943761232
1593993600,9074.37,9120,9061.59,9090,48.927332506370476,9082.646500000012,9111.647200000018,9389.50205,924.64253,1002.3131195000008,0.33037091700201415,-19.126156297508714,-19.45652721451073
1594008000,9090,9239.77,9082.27,9202.07,62.43382789581175,9088.173500000012,9115.639400000016,9387.900099999999,1613.45907,1008.9364530000008,9.428175100566829,-7.671308338802191,-17.09948343936902
1594022400,9201.89,9229.87,9177,9226,64.58735578057548,9094.886000000011,9120.803400000017,9386.59695,703.53657,982.0929895000008,16.319311412646048,3.2996558264385385,-13.01965558620751
1594036800,9226.01,9321,9195.29,9305.01,70.58346021526279,9104.945500000013,9126.552200000016,9385.57995,2707.22555,1055.5399785000009,24.943988211906916,18.160329678676135,-6.78365853323078
1594051200,9305.01,9352.15,9259.05,9291.94,68.5167213138235,9114.607500000011,9131.468800000017,9383.9364,1999.75673,1097.276800500001,28.269911915736976,28.55373136144044,0.28381944570346374
1594065600,9291.41,9375.9,9258,9343.31,71.98839803388944,9126.647000000012,9135.195000000018,9382.87065,2010.67593,1111.961717500001,32.1483068256145,40.46920297772158,8.320896152107085
1594080000,9343.31,9379.34,9251.02,9295.92,64.88058630624386,9136.964500000013,9138.986000000017,9381.4538,1418.56585,1126.109425500001,29.793763141555015,45.563100079050855,15.76933693749584
1594094400,9295.61,9298.34,9236.2,9260.02,60.04403603130366,9146.772000000012,9141.921600000018,9379.41355,700.64858,1099.032705500001,24.321322313925883,46.17098982990319,21.84966751597731
1594108800,9260.01,9274.69,9217.51,9270,60.916279282895154,9156.107500000011,9145.482800000018,9377.405999999999,702.84109,1098.3965635000009,20.054039554080664,46.91721695857814,26.863177404497474
1594123200,9269.99,9289.69,9235.37,9274.3,61.30819938896094,9166.134000000011,9149.313600000018,9375.549200000001,975.79256,1117.325367000001,16.357632993807435,47.310218646756766,30.95258565294933
1594137600,9274.31,9288.23,9229.74,9237.68,56.14469078748782,9174.90700000001,9152.403000000017,9373.6226,1117.2625,1157.543115500001,10.564111157809108,44.15772460021071,33.593613442401605
1594152000,9237.08,9269,9201.57,9253.94,57.84249696058555,9184.246500000012,9155.081800000016,9370.7132,1411.74253,1197.5537055000011,7.110464399292901,42.48169394151773,35.37122954222483
1594166400,9253.94,9321.25,9232.2,9307.6,62.941327717834525,9193.197000000011,9158.164000000017,9368.16625,1411.39006,1155.1721230000012,7.67502631850936,44.965012440361534,37.28998612185217
