time,open,high,low,close,RSI,Plot,Plot,Plot,Basis,Upper,Lower,Volume,Volume MA,Histogram,MACD,Signal,Bollinger Bands Width
1440806400,231.55,233.95,228,230.61,39.87347305525227,242.0824999999999,267.38759999999996,251.65714999999997,242.0824999999999,279.8792807491573,204.28571925084248,4469.26354,8369.438145499991,0.07947623595800479,-12.255206686286215,-12.33468292224422,0.3122636353239696
1440892800,230.61,233.47,226.59,229.39,39.2313307927514,240.2944999999999,266.09079999999994,251.70504999999997,240.2944999999999,276.9224518810404,203.66654811895944,4976.00351,8344.312389999992,0.5727750802631189,-11.61871407191532,-12.19148915217844,0.3048588451341207
1440979200,229.4,233,225.23,230.75,40.38391952408148,238.23249999999993,264.46259999999995,251.74274999999997,238.23249999999993,272.024481815214,204.44051818478587,6986.52863,8403.83998049999,1.0498789251555571,-10.879140495733992,-11.92901942088955,0.2836891004813708
1441065600,230.76,233.5,226.42,228.22,38.90558444122444,236.29649999999998,263.1653999999999,251.7014,236.29649999999998,267.6354784613306,204.95752153866937,8599.29642,8516.873259499991,1.241177887549636,-10.377547061452503,-11.61872494900214,0.26525131317078854
1441152000,228.22,231.43,226.43,229.97,40.52733489154229,234.56149999999997,262.0145999999999,251.56795,234.56149999999997,263.1461898006559,205.97681019934402,7461.1069,8622.756807999991,1.513622384508583,-9.726696968366412,-11.240319352874995,0.24372874321366428
1441238400,229.95,230.79,226.48,227.25,38.80322146567677,232.61549999999997,260.8455999999999,251.52649999999997,232.61549999999997,257.3704788729411,207.86052112705886,6669.73447,8613.28900249999,1.53393053090522,-9.322906189243469,-10.856836720148689,0.2128403212420592
1441324800,227.24,232.49,227.24,231.39,42.79243575549521,231.06199999999998,259.8857999999999,251.51004999999998,231.06199999999998,251.68521662592212,210.43878337407784,7070.64421,8761.017503999992,1.8294329466974624,-8.57004553677686,-10.399478483474322,0.17850807684450185
1441411200,231.43,237.24,230.12,236.01,46.94850477824389,229.9025,258.9943999999999,251.46599999999998,229.9025,246.22691224055617,213.57808775944383,5615.33231,8767.10162099999,2.308393905108229,-7.513986102089035,-9.822380007197264,0.1420116113618266
1441497600,236.17,244.82,235.54,241.29,51.30272678721755,229.1015,258.26599999999996,251.485,229.1015,240.91762673423938,217.2853732657606,5273.5516,8682.477896999992,2.914093560434182,-6.1797630566545365,-9.093856617088719,0.10315189323718431
1441584000,241.26,242.98,239.21,241.31,51.319025486989375,230.06750000000002,257.5799999999999,251.48704999999998,230.06750000000002,242.54079286915092,217.59420713084913,4902.59313,8350.924019499991,3.225156078480893,-5.062411518987602,-8.287567597468495,0.10843159393787384
1441670400,241.31,247.82,240.31,244.14,53.68137989361164,230.90750000000003,256.86279999999994,251.48104999999998,230.90750000000003,244.72342685995275,217.0915731400473,8293.18755,8099.09819899999,3.5072161879912525,-3.9035473624794292,-7.410763550470682,0.11966633270857571
1441756800,244.24,244.69,238.6,238.75,48.82192351794286,231.067,256.0913999999999,251.44485,231.067,245.16486806576026,216.96913193423975,6819.44933,7999.09372649999,3.2237372409677203,-3.381091999261031,-6.604829240228751,0.1220240715096509
1441843200,238.74,241.4,236.69,238.52,48.61966828706957,231.3505,255.30399999999995,251.45329999999998,231.3505,245.80394315378152,216.8970568462185,5812.38898,7873.293597999989,2.922601400482698,-2.951577489625379,-5.874178890108077,0.12494844967943883
1441929600,238.55,241.54,238.5,240.9,50.88700040707123,231.83800000000002,254.57419999999993,251.46035,231.83800000000002,246.87734652834467,216.79865347165537,5855.66278,7806.460703499991,2.7860875023993854,-2.3915695121088447,-5.17765701450823,0.12974013344097732
1442016000,240.9,241.12,235.26,236.5,46.77726845240202,232.20250000000001,253.52179999999993,251.44349999999997,232.20250000000001,247.32255539009762,217.0824446099024,5480.21709,7864.839027499989,2.3208779150032024,-2.2765596207542274,-4.59743753575743,0.13023163307972657
1442102400,236.5,236.91,229.72,230.82,42.05545012223337,233.1855,252.34419999999992,251.40664999999998,233.1855,244.87206574874202,221.49893425125796,5004.4422,7288.87098899999,1.5870589328129263,-2.613613869741272,-4.200672802554198,0.10023406900293566
1442188800,230.83,233.99,228.01,231.01,42.26539272674053,233.54950000000002,251.08659999999992,251.37614999999997,233.54950000000002,244.4633031409598,222.63569685904025,7984.57566,6703.83878349999,1.0943412476919918,-2.8327462429392085,-3.9270874906312003,0.09346029977336513
1442275200,231.02,232.43,230.26,230.6,41.912496949919415,233.73900000000003,249.81439999999995,251.25705,233.73900000000003,244.30418793016253,223.17381206983754,7118.32104,6571.94103449999,0.7377854365406553,-3.0048556949553813,-3.7426411314960366,0.09040158407593507
1442361600,230.67,232,226.85,229.73,41.12777314561434,233.9355,248.49379999999994,251.12775000000002,233.9355,244.03884692068414,223.83215307931584,7655.66662,6560.166398499989,0.4542268072960671,-3.174857622375953,-3.62908442967202,0.08637720158491675
1442448000,229.72,235.93,229.01,233.34,45.67305876115933,234.025,247.35679999999994,250.99325000000002,234.025,244.07379992833447,223.97620007166555,7528.01167,6478.79888199999,0.5161538685122653,-2.983892094031688,-3.5000459625439535,0.08587800387423959
1442534400,233.31,234.96,231.75,233.78,46.21808465748167,234.1835,246.26259999999994,250.77865000000003,234.1835,244.1111105382756,224.25588946172442,4682.70049,6489.47072949999,0.587899935085161,-2.765171043687502,-3.353070978772663,0.08478488482984999
1442620800,233.78,234.31,232,232.88,45.21878601120997,234.358,245.2163999999999,250.5267,234.358,244.06263518117265,224.65336481882736,3604.58495,6420.899801499991,0.5751837042376904,-2.6340913484755504,-3.2092750527132408,0.08281889400978544
1442707200,232.88,234,231.84,232.24,44.482252895609825,234.43249999999998,244.2305999999999,250.32104999999999,234.43249999999998,244.04766484516767,224.81733515483228,3683.56631,6255.75168549999,0.5254763800903128,-2.55242957760035,-3.0779059576906627,0.08202928216154073
1442793600,232.26,233.64,226.87,227.31,39.18721139995399,234.387,243.12439999999987,250.0733,234.387,244.1271275145505,224.6468724854495,7599.81717,6205.77772299999,0.18021405062741191,-2.852638394406398,-3.03285244503381,0.0831114994820574
1442880000,227.31,232.5,224.45,231.28,44.87756504144954,234.45249999999996,242.1309999999999,249.86354999999995,234.45249999999996,244.0900118676817,224.8149881323182,8900.4564,6277.74519799999,0.23536925521635732,-2.7386408760133634,-2.9740101312297207,0.08221291619992753
1442966400,231.31,233,229.27,230.26,43.74498994401922,234.60299999999998,241.02599999999987,249.63039999999998,234.60299999999998,243.87291067916755,225.3330893208324,6357.68862,6262.14290549999,0.21962048921501687,-2.69948451971095,-2.9191050089259667,0.07902636095162949
1443052800,230.26,235.99,230.09,235.27,50.3702381342733,234.79699999999997,240.07599999999988,249.42924999999997,234.79699999999997,243.95150730512972,225.6424926948702,9375.10702,6377.36604599999,0.5445760177241588,-2.238384986770768,-2.782961004494927,0.07797806024037578
1443139200,235.35,237.62,234.02,235.89,51.13717247942769,234.791,239.20079999999987,249.15774999999994,234.791,243.9424761650616,225.6395238349384,6186.8758,6405.943220499989,0.7846429486651045,-1.8021573186635464,-2.586800267328651,0.07795423304182536
1443225600,235.88,236.2,233.5,234.69,49.541444354644874,234.46099999999996,238.29579999999987,248.86384999999996,234.46099999999996,243.1136617869694,225.8083382130305,4167.96502,6350.663891499989,0.8409821378588811,-1.5355725950050498,-2.376554732863931,0.07380896427951299
1443312000,234.67,235.03,233.2,233.58,48.04788368657905,234.07449999999994,237.72699999999986,248.54679999999996,234.07449999999994,242.13951698694726,226.00948301305263,3302.86638,6270.67755399999,0.7830377658679772,-1.3977575255289594,-2.1807952913969366,0.06890982987849864
1443398400,233.53,240.52,233.53,239.99,56.25041466643055,233.8669999999999,237.17419999999987,248.26649999999995,233.8669999999999,241.05087388529253,226.68312611470728,8114.33501,6261.7349269999895,1.1346243419434727,-0.7625148639675956,-1.8971392059110683,0.061435549994592054
1443484800,239.96,241.05,236.65,236.89,51.976371161627014,233.77399999999994,236.60899999999987,248.03094999999993,233.77399999999994,240.7476945731617,226.80030542683818,6984.7602,6270.00047049999,1.114974211754777,-0.503421441217597,-1.618395652972374,0.059661849248947844
1443571200,236.88,238.75,236.26,237.14,52.291200140043074,233.70499999999993,235.91199999999986,247.79689999999994,233.70499999999993,240.5148795877619,226.89512041223796,5479.44587,6253.353314999989,1.0749181204491205,-0.2747480024109734,-1.349666122860094,0.05827756862507838
1443657600,237.1,239.86,236.9,238.34,53.854962134149204,233.57699999999994,235.33999999999986,247.54859999999994,233.57699999999994,239.92144355319934,227.23255644680054,5676.95196,6244.41777399999,1.0823485993369966,0.0032696263111517965,-1.0790789730258448,0.05432421474031603
1443744000,238.34,239.4,236.97,238.28,53.76007949589732,233.66599999999994,234.81219999999988,247.27814999999993,233.66599999999994,240.21849082408536,227.11350917591452,5906.37368,6265.72560349999,1.0362760746681041,0.21626612030928527,-0.8200099543588187,0.05608424695150708
1443830400,238.31,240.62,237.73,239.92,56.03988165693274,234.12099999999995,234.28719999999987,247.0440499999999,234.12099999999995,241.07151048483087,227.17048951516904,4332.28264,6232.11762549999,1.0652122474683625,0.5115053549766344,-0.5537068924917281,0.05937536987139911
1443916800,239.93,240.28,239.07,239.87,55.94931138586214,234.56399999999994,233.8353999999999,246.95089999999993,234.56399999999994,241.78889695426497,227.3391030457349,3794.13278,6022.59548149999,1.0293658506553096,0.733000420827409,-0.29636542982790065,0.061602777529928175
1444003200,239.87,240.98,237.5,240.95,57.54538103803238,235.08149999999992,233.4703999999999,246.84064999999993,235.08149999999992,242.57425990539244,227.5887400946074,7487.57388,6041.05812349999,1.0245619487308542,0.9843370060856671,-0.04022494264518711,0.06374606173086798
1444089600,240.93,248,240.31,246.64,64.78478314052926,235.92699999999996,233.2569999999999,246.75729999999993,235.92699999999996,244.5452390312464,227.30876096875352,17606.1898,6538.58428249999,1.3313309559571551,1.6239387523012567,0.29260779634410167,0.07305852260441957
1444176000,246.7,247.96,240.2,244,59.69831671935697,236.45999999999995,233.6971999999999,246.66944999999993,236.45999999999995,245.67052875787735,227.24947124212255,17635.18281,7043.9428394999895,1.2826709760479604,1.8959465164040523,0.6132755403560919,0.07790348268525248
1444262400,244,245.38,242.2,242.94,57.738151539190206,236.91799999999995,234.0091999999999,246.53689999999995,236.91799999999995,246.45510564058756,227.38089435941234,11240.15707,7371.815668499989,1.1116942715794667,2.002893379830425,0.8911991082509585,0.08050975983747638
1444348800,242.94,244.88,241.1,244.35,59.63667283651525,237.49149999999995,234.18499999999992,246.42099999999994,237.49149999999995,247.36199193301775,227.62100806698214,9862.93055,7684.732948499989,1.0281105487118567,2.1763372941407795,1.1482267454289228,0.08312290699261073
1444435200,244.44,246.1,243.8,246.07,61.88596529745731,238.18299999999994,234.4493999999999,246.42059999999995,238.18299999999994,248.41610334159546,227.9498966584044,7376.01287,7869.3552764999895,1.0211248543741296,2.4246328133965847,1.403507959022455,0.08592639559998426
1444521600,246.06,250,245.63,249.02,65.44288974593888,239.26849999999996,234.80679999999992,246.43129999999994,239.26849999999996,249.26083961591456,229.27616038408536,8638.07932,7921.26838399999,1.1386838984092893,2.8268628320340667,1.6881789336247774,0.08352407120799106
1444608000,249.01,249.14,245.89,246.39,60.061387883177574,240.02399999999997,235.15039999999993,246.41384999999994,240.02399999999997,249.76790352988456,230.28009647011538,10784.6616,8015.47864399999,0.9694446772394989,2.899984780174151,1.930540102934652,0.08119107697467413
1444694400,246.43,251.5,244.86,250.99,65.41786864488952,241.06049999999996,235.94699999999995,246.42974999999996,241.06049999999996,250.83955000496994,231.28144999503,12982.78396,8346.73341099999,1.0885098081570317,3.2911773631309416,2.20266755497391,0.08113357439290117
1444780800,250.98,255,250.25,253.27,67.72818608193379,241.96049999999997,236.53779999999995,246.42849999999996,241.96049999999997,252.7075097701491,231.21349022985083,15172.81627,8636.61887349999,1.2314990165782578,3.742041325696732,2.5105423091184744,0.08883276212562906
1444867200,253.25,256.77,253.18,254.99,69.38956133254727,242.91549999999992,237.10139999999996,246.48499999999993,242.91549999999992,254.68127659994076,231.1497234000591,13356.45277,8995.09772199999,1.3434429156051717,4.189845953624939,2.8464030380197674,0.09687135320669812
1444953600,254.98,267.6,254.86,263.43,75.9360682377698,244.35249999999996,237.85399999999998,246.55824999999993,244.35249999999996,258.52327256184884,230.1817274381511,18430.10446,9708.20469399999,1.8558526546852976,5.166218856376389,3.3103662016910915,0.11598631126629656
1445040000,263.45,274.81,263.05,272.87,80.86527046404822,246.31699999999995,238.68040000000002,246.69509999999994,246.31699999999995,264.33959592843524,228.29440407156468,22048.04178,10645.46346399999,2.6519930589759304,6.625357525411005,3.9733644664350742,0.1463365981920475
1445126400,272.88,273.5,262.94,265,68.30375469813812,247.56749999999997,239.3682,246.78074999999993,247.56749999999997,267.0704145257741,228.06458547422585,11318.41767,10805.667596999989,2.4735071625832896,7.0652484196641865,4.591741257080897,0.1575563393884425
1445212800,265,268.23,262.05,265.17,68.41787953309846,248.98149999999995,240.0838,246.83464999999993,248.98149999999995,269.2677981098,228.69520189019985,10727.71783,10992.81547849999,2.200957302125847,7.342937884738205,5.141980582612359,0.16295426053582365
1445299200,265.09,272.95,264.38,271.14,72.20300504228766,250.68149999999997,240.8916,246.91614999999993,250.68149999999997,272.363969670211,228.99903032978892,9294.52441,11183.569405499991,2.248863508609853,7.953059968374674,5.704196459764821,0.17298819155151895
1445385600,271.16,272.85,265,268.77,68.68374264337805,252.20299999999997,241.70260000000002,246.9881499999999,252.20299999999997,274.47059717615844,229.9354028238415,12388.35191,11519.13940299999,1.957749116008161,8.151382854775022,6.193633738766861,0.17658471291902525
1445472000,268.77,280,268.75,275.84,72.92353081190412,254.081,242.62000000000003,247.0599999999999,254.081,277.63328048405657,230.5287195159434,16556.00809,12051.62112349999,2.0673805175153586,8.77785938566106,6.710478868145701,0.18539190639250147
1445558400,275.76,281.17,275.4,278.76,74.46140038890704,256.023,243.65020000000004,247.1695499999999,256.023,280.9494575100368,231.09654248996327,7072.90845,12188.652413999991,2.152889276578695,9.40159046386907,7.248701187290375,0.1947204548812939
1445644800,278.76,284.49,278.75,284.29,77.11264633957565,258.244,244.70820000000006,247.31964999999994,258.244,284.8751414700835,231.61285852991656,5508.02979,12274.347264499991,2.3804531526629296,10.224267628119037,7.843814475456107,0.2062479009780167
1445731200,284.29,295.93,283.28,284.97,77.42302168750089,260.44500000000005,245.68740000000005,247.51159999999993,260.44500000000005,288.245708983757,232.64429101624307,10695.72171,12434.754655999992,2.370183945848332,10.806544407766523,8.436360461918191,0.21348621769476836
1445817600,284.97,287.68,282.04,287.1,78.41063488354007,262.468,246.60360000000003,247.72339999999994,262.468,291.8021354738736,233.13386452612644,7477.93784,11928.342057999991,2.2985173829395933,11.309507190592683,9.01098980765309,0.22352542385261115
1445904000,287.1,297.99,286.89,295.61,81.83043178937274,265.0485,247.68960000000007,248.01754999999994,265.0485,296.43831699531864,233.65868300468134,11123.69554,11602.767694499993,2.594042935445282,12.253543476959692,9.65950054151441,0.23686092919083607
1445990400,295.68,308.93,295.65,304.09,84.47025968100931,268.10600000000005,248.88860000000008,248.3484499999999,268.10600000000005,302.0915554022507,234.12044459774938,16047.5248,11843.136080999993,3.0963985759188475,13.529998761412969,10.433600185494122,0.25352327364736826
1446076800,304.1,320.99,301.8,316.08,87.28349885047317,271.6925,250.43520000000007,248.7410999999999,271.6925,309.7844607660136,233.60053923398644,12247.99505,11962.389305999994,3.918999677097469,15.332349781865958,11.413350104768488,0.28040494872706145
1446163200,316.07,336.97,315.9,329.11,89.50790713421675,275.84450000000004,252.24700000000007,249.2579999999999,275.84450000000004,319.549104093842,232.13989590615807,16828.01986,12434.989655499992,4.956640497226903,17.60915072630212,12.652510229075215,0.3168785608837005
1446249600,329.11,334.28,306.29,314.85,74.20891726149354,279.136,253.72600000000008,249.72699999999986,279.136,324.1596779483806,234.11232205161946,15210.49945,12763.610661999994,4.321787968869298,18.05474519016184,13.73295722129254,0.3225931298605738
1446336000,314.84,332,311.44,329.46,78.30109546204135,283.2895,255.58520000000007,250.25254999999987,283.2895,330.7254169722648,235.85358302773517,10714.52951,12760.104057499993,4.504494755268135,19.36357566537771,14.859080910109574,0.3348935768693496
1446422400,329.45,371.82,326.07,365.21,84.69876664231147,289.0005,258.2730000000001,250.93134999999987,289.0005,346.03773572368715,231.96326427631283,19750.04918,13098.467318499994,6.528892848141194,23.020196970286065,16.49130412214487,0.39472067158144825
1446508800,365.14,422.3,362.07,404.1,88.62705678297726,296.54200000000003,261.73480000000006,251.83374999999987,296.54200000000003,370.1626127657161,222.92138723428394,40166.34813,14348.143911499992,9.787011876162339,28.725068967347795,18.938057091185456,0.496527390829738
1446595200,404.06,499.99,368.15,410,89.0848866493992,304.2925,265.3228000000001,252.76364999999987,304.2925,390.36771963375696,218.21728036624307,50604.13334,16210.527939999994,11.519955992833172,33.33800208222692,21.81804608939375,0.5657400010434496
1446681600,410,450,366.66,387.21,76.30665737820313,310.4815,268.47240000000005,253.57954999999987,310.4815,401.56850308496047,219.3944969150395,27207.77432,16649.411432999994,10.348921143583592,34.75419751887324,24.40527637528965,0.5867467342496122
1446768000,387.21,395,351,374.09,70.07499503751195,315.5425,271.28740000000005,254.32314999999983,315.5425,408.9270303837819,222.15796961621814,20034.60673,16548.739680499995,8.01264564421676,34.4210834305606,26.40843778634384,0.5918982728715269
1446854400,374.26,392,371.43,384.81,72.08123691166301,321.533,274.30800000000005,255.06774999999982,321.533,416.53728729272956,226.52871270727047,8396.13848,16402.625720999997,6.571641967206496,34.62299024535196,28.05134827814546,0.5909457958761902
1446940800,384.8,389,363.58,373.83,67.1178371999299,326.966,277.12700000000007,255.76699999999983,326.966,420.87756657195945,233.05443342804057,7459.04835,16239.192246999999,4.367495711853401,33.51071791796221,29.14322220610881,0.5744423981206574
1447027200,373.84,386.96,360.8,379.53,68.33674208628952,332.3855,280.0728000000001,256.4846999999998,332.3855,425.28966986873945,239.4813301312605,11225.65985,16335.749018999999,2.8550956881060365,32.712091816241355,29.856996128135318,0.5590145771625987
1447113600,379.55,382.23,322,337.14,52.69313984517142,335.804,282.2694000000001,257.01284999999984,335.804,424.0058984829667,247.60210151703325,16689.83639,16550.823243,-1.2199474842460702,28.33206177282773,29.5520092570738,0.5253177358397562
